num_nodes,p,r,prob_selected,edge_method,time_mc,approximation,time_ic_apporx,rmse,pearson,spearman,auc
100,0.02,0.0,0.01,degree_based,0.10576367378234863,Srivastava,0.001520395278930664,0.0067088032178144455,tensor(0.9984),0.8877488839345755,1.0
100,0.02,0.0,0.01,degree_based,0.10576367378234863,ALE,0.000982046127319336,0.0838025142302182,tensor(0.9974),0.6887435227103818,1.0
100,0.02,0.0,0.01,degree_based,0.10576367378234863,Modified_ALE,0.0013074874877929688,0.024236074382899472,tensor(0.9845),0.8876153740317878,1.0
100,0.02,0.0,0.01,degree_based,0.07584047317504883,Matic,0.0011529922485351562,0.0,tensor(nan),,
100,0.02,0.0,0.01,degree_based,0.07584047317504883,fixed_point,0.0009725093841552734,0.0,tensor(nan),,
100,0.02,0.0,0.01,degree_based,0.07584047317504883,dmp,0.0026106834411621094,0.0,tensor(nan),,
100,0.02,0.0,0.01,degree_based,0.07584047317504883,Srivastava,0.0018334388732910156,0.0,tensor(nan),,
100,0.02,0.0,0.01,degree_based,0.07584047317504883,ALE,0.0004820823669433594,0.0,tensor(nan),,
100,0.02,0.0,0.01,degree_based,0.07584047317504883,Modified_ALE,0.0005705356597900391,0.0,tensor(nan),,
100,0.02,0.0,0.01,degree_based,0.1245734691619873,Matic,0.0009658336639404297,0.016386737992556143,tensor(0.9901),0.8905787588587954,0.9957894736842106
100,0.02,0.0,0.01,degree_based,0.1245734691619873,fixed_point,0.0017457008361816406,0.039831384675450554,tensor(0.9515),0.9155095600633775,0.9957894736842104
100,0.02,0.0,0.01,degree_based,0.1245734691619873,dmp,0.0037713050842285156,0.08692497281378413,tensor(0.8097),0.8880404814580632,0.9821052631578948
100,0.02,0.0,0.01,degree_based,0.1245734691619873,Srivastava,0.0016846656799316406,0.016176030230143242,tensor(0.9902),0.8098990256956348,0.9957894736842104
100,0.02,0.0,0.01,degree_based,0.1245734691619873,ALE,0.0008924007415771484,0.0325816417643829,tensor(0.9955),0.7249038873256072,0.9936842105263157
100,0.02,0.0,0.01,degree_based,0.1245734691619873,Modified_ALE,0.0006725788116455078,0.023986227935871893,tensor(0.9797),0.8098990256956348,0.9957894736842104
100,0.02,0.0,0.01,degree_based,0.19959402084350586,Matic,0.001192331314086914,0.024827287733353978,tensor(0.9933),0.9185888390190609,0.9978947368421053
100,0.02,0.0,0.01,degree_based,0.19959402084350586,fixed_point,0.0030274391174316406,0.07063809481263865,tensor(0.9559),0.9259912455087517,0.9999999999999999
100,0.02,0.0,0.01,degree_based,0.19959402084350586,dmp,0.003144502639770508,0.12403411143470186,tensor(0.7729),0.9142774823662504,0.9863157894736843
100,0.02,0.0,0.01,degree_based,0.19959402084350586,Srivastava,0.0020875930786132812,0.03150990372593641,tensor(0.9896),0.9114049048353152,0.9978947368421052
100,0.02,0.0,0.01,degree_based,0.19959402084350586,ALE,0.0008573532104492188,0.14867566477224606,tensor(0.9899),0.8696143258344932,1.0
