num_nodes,p,prob_selected,edge_method,time_mc,approximation,T,L,time_ic_apporx,rmse,pearson,spearman,auc
5000,0.0008,0.1,random_1,90.24375629425049,dmp_um_fast,10,0,0.07333230972290039,0.031553096813433185,tensor(0.9957),0.9958803181268014,0.9997182708373349
5000,0.0008,0.1,random_1,90.24375629425049,Naive,6,0,0.046077728271484375,0.03150914078945769,tensor(0.9940),0.9911747329796797,0.9997382425879309
5000,0.0008,0.1,random_1,90.24375629425049,dmp_ic_fast,10,0,0.0419621467590332,0.002987790860270258,tensor(0.9999),0.999693365717559,0.999824503553272
5000,0.0008,0.1,random_1,90.24375629425049,dmp_inf,10,0,0.15140056610107422,0.0029757313119074605,tensor(0.9999),0.9996938575668365,0.99982429108784
5000,0.0008,0.1,random_1,90.24375629425049,modified_ALE,4,0,0.01463174819946289,0.13519131420608196,tensor(0.8928),0.8082119039739689,0.7044032185963344
5000,0.0008,0.1,random_1,90.24375629425049,ALE_heuristic,3,0,0.013649940490722656,0.6089600837761535,tensor(0.5106),0.7126512336934799,0.9701139749562746
5000,0.0008,0.1,random_1,90.03079628944397,SWE,5,2,0.018658876419067383,0.026430901838706305,tensor(0.9951),0.9929231720264845,0.9997208204225173
5000,0.0008,0.1,random_1,90.03079628944397,um_IC,9,0,0.020029306411743164,0.04975679844053386,tensor(0.9859),0.9761019504930685,0.9991106197021744
5000,0.0008,0.1,random_1,90.03079628944397,dmp_um_fast,10,0,0.06800031661987305,0.031553096813433185,tensor(0.9957),0.9958803181268014,0.9997182708373349
5000,0.0008,0.1,random_1,90.03079628944397,Naive,6,0,0.044191837310791016,0.03150914078945769,tensor(0.9940),0.9911747329796797,0.9997382425879309
5000,0.0008,0.1,random_1,90.03079628944397,dmp_ic_fast,10,0,0.038242340087890625,0.002987790860270258,tensor(0.9999),0.999693365717559,0.999824503553272
5000,0.0008,0.1,random_1,90.03079628944397,dmp_inf,10,0,0.14610552787780762,0.0029757313119074605,tensor(0.9999),0.9996938575668365,0.99982429108784
5000,0.0008,0.1,random_1,90.03079628944397,modified_ALE,4,0,0.01614689826965332,0.13519131420608196,tensor(0.8928),0.8082119039739689,0.7044032185963344
5000,0.0008,0.1,random_1,90.03079628944397,ALE_heuristic,3,0,0.013686895370483398,0.6089600837761535,tensor(0.5106),0.7126512336934799,0.9701139749562746
5000,0.0008,0.1,random_1,89.67298460006714,SWE,5,2,0.018726587295532227,0.026430901838706305,tensor(0.9951),0.9929231720264845,0.9997208204225173
5000,0.0008,0.1,random_1,89.67298460006714,um_IC,9,0,0.020283937454223633,0.04975679844053386,tensor(0.9859),0.9761019504930685,0.9991106197021744
5000,0.0008,0.1,random_1,89.67298460006714,dmp_um_fast,10,0,0.07081055641174316,0.031553096813433185,tensor(0.9957),0.9958803181268014,0.9997182708373349
5000,0.0008,0.1,random_1,89.67298460006714,Naive,6,0,0.04690074920654297,0.03150914078945769,tensor(0.9940),0.9911747329796797,0.9997382425879309
5000,0.0008,0.1,random_1,89.67298460006714,dmp_ic_fast,10,0,0.04130101203918457,0.002987790860270258,tensor(0.9999),0.999693365717559,0.999824503553272
5000,0.0008,0.1,random_1,89.67298460006714,dmp_inf,10,0,0.1493833065032959,0.0029757313119074605,tensor(0.9999),0.9996938575668365,0.99982429108784
5000,0.0008,0.1,random_1,89.67298460006714,modified_ALE,4,0,0.01519632339477539,0.13519131420608196,tensor(0.8928),0.8082119039739689,0.7044032185963344
5000,0.0008,0.1,random_1,89.67298460006714,ALE_heuristic,3,0,0.013724327087402344,0.6089600837761535,tensor(0.5106),0.7126512336934799,0.9701139749562746
