num_nodes,p,prob_selected,edge_method,time_mc,approximation,time_ic_apporx,rmse,pearson,spearman,auc
100,0.12,0.01,random_0.1,0.7749087810516357,Matic,0.002823352813720703,0.0035048727417335765,tensor(0.9999),0.994857331471001,1.0
100,0.12,0.01,random_0.1,0.7749087810516357,fixed_point,0.0034286975860595703,0.005008692788603417,tensor(0.9998),0.9940952323981077,1.0
100,0.12,0.01,random_0.1,0.7749087810516357,dmp,0.010830879211425781,0.0018581039651142295,tensor(0.9999),0.9944372768638946,1.0
100,0.12,0.01,random_0.1,0.7749087810516357,Srivastava,0.0018961429595947266,0.0026026799484667952,tensor(0.9999),0.9943112604817625,1.0
100,0.12,0.01,random_0.1,0.7749087810516357,ALE,0.001081228256225586,0.01829275379333608,tensor(0.9996),0.9920130577015337,1.0
100,0.12,0.01,random_0.1,0.7749087810516357,Modified_ALE,0.0011489391326904297,0.007627868738191608,tensor(0.9994),0.9940412253771941,1.0
100,0.12,0.01,random_0.1,1.0099265575408936,Matic,0.0028846263885498047,0.0035048727417335765,tensor(0.9999),0.994857331471001,1.0
100,0.12,0.01,random_0.1,1.0099265575408936,fixed_point,0.0019545555114746094,0.005008692788603417,tensor(0.9998),0.9940952323981077,1.0
100,0.12,0.01,random_0.1,1.0099265575408936,dmp,0.01057744026184082,0.0018581039651142295,tensor(0.9999),0.9944372768638946,1.0
100,0.12,0.01,random_0.1,1.0099265575408936,Srivastava,0.001983642578125,0.0026026799484667952,tensor(0.9999),0.9943112604817625,1.0
100,0.12,0.01,random_0.1,1.0099265575408936,ALE,0.0010097026824951172,0.01829275379333608,tensor(0.9996),0.9920130577015337,1.0
100,0.12,0.01,random_0.1,1.0099265575408936,Modified_ALE,0.0011649131774902344,0.007627868738191608,tensor(0.9994),0.9940412253771941,1.0
100,0.12,0.01,random_0.1,0.612717866897583,Matic,0.002248048782348633,0.0035048727417335765,tensor(0.9999),0.994857331471001,1.0
100,0.12,0.01,random_0.1,0.612717866897583,fixed_point,0.0017473697662353516,0.005008692788603417,tensor(0.9998),0.9940952323981077,1.0
100,0.12,0.01,random_0.1,0.612717866897583,dmp,0.010902643203735352,0.0018581039651142295,tensor(0.9999),0.9944372768638946,1.0
100,0.12,0.01,random_0.1,0.612717866897583,Srivastava,0.0019729137420654297,0.0026026799484667952,tensor(0.9999),0.9943112604817625,1.0
100,0.12,0.01,random_0.1,0.612717866897583,ALE,0.0009658336639404297,0.01829275379333608,tensor(0.9996),0.9920130577015337,1.0
100,0.12,0.01,random_0.1,0.612717866897583,Modified_ALE,0.0011665821075439453,0.007627868738191608,tensor(0.9994),0.9940412253771941,1.0
100,0.12,0.01,random_0.1,0.5449628829956055,Matic,0.0017693042755126953,0.0035048727417335765,tensor(0.9999),0.994857331471001,1.0
100,0.12,0.01,random_0.1,0.5449628829956055,fixed_point,0.0018515586853027344,0.005008692788603417,tensor(0.9998),0.9940952323981077,1.0
100,0.12,0.01,random_0.1,0.5449628829956055,dmp,0.010666847229003906,0.0018581039651142295,tensor(0.9999),0.9944372768638946,1.0
100,0.12,0.01,random_0.1,0.5449628829956055,Srivastava,0.0020036697387695312,0.0026026799484667952,tensor(0.9999),0.9943112604817625,1.0
100,0.12,0.01,random_0.1,0.5449628829956055,ALE,0.0010445117950439453,0.01829275379333608,tensor(0.9996),0.9920130577015337,1.0
100,0.12,0.01,random_0.1,0.5449628829956055,Modified_ALE,0.0012218952178955078,0.007627868738191608,tensor(0.9994),0.9940412253771941,1.0
100,0.12,0.01,random_0.1,0.5371260643005371,Matic,0.0016245841979980469,0.0035048727417335765,tensor(0.9999),0.994857331471001,1.0
100,0.12,0.01,random_0.1,0.5371260643005371,fixed_point,0.0016317367553710938,0.005008692788603417,tensor(0.9998),0.9940952323981077,1.0
100,0.12,0.01,random_0.1,0.5371260643005371,dmp,0.010927677154541016,0.0018581039651142295,tensor(0.9999),0.9944372768638946,1.0
100,0.12,0.01,random_0.1,0.5371260643005371,Srivastava,0.002015829086303711,0.0026026799484667952,tensor(0.9999),0.9943112604817625,1.0
100,0.12,0.01,random_0.1,0.5371260643005371,ALE,0.0009920597076416016,0.01829275379333608,tensor(0.9996),0.9920130577015337,1.0
100,0.12,0.01,random_0.1,0.5371260643005371,Modified_ALE,0.001104116439819336,0.007627868738191608,tensor(0.9994),0.9940412253771941,1.0
100,0.12,0.01,random_0.5,3.3375864028930664,Matic,0.0024254322052001953,0.008127454912089077,tensor(0.9991),0.9973986385229778,1.0
100,0.12,0.01,random_0.5,3.3375864028930664,fixed_point,0.0017094612121582031,0.006714988744864024,tensor(0.9978),0.9966785384289836,1.0
100,0.12,0.01,random_0.5,3.3375864028930664,dmp,0.011853694915771484,0.006534028573128163,tensor(0.9991),0.9975186552053101,1.0
100,0.12,0.01,random_0.5,3.3375864028930664,Srivastava,0.002137422561645508,0.0407104663763053,tensor(0.9917),0.9926219745661503,1.0
100,0.12,0.01,random_0.5,3.3375864028930664,ALE,0.0011494159698486328,4.36774278635195,tensor(0.7080),0.9053289771101273,0.9621052631578947
100,0.12,0.01,random_0.5,3.3375864028930664,Modified_ALE,0.0013396739959716797,10.862971175568426,tensor(0.3148),0.5158016964938484,0.7599999999999999
100,0.12,0.01,random_0.5,3.4006474018096924,Matic,0.0038852691650390625,0.008127454912089077,tensor(0.9991),0.9973986385229778,1.0
100,0.12,0.01,random_0.5,3.4006474018096924,fixed_point,0.0018782615661621094,0.006714988744864024,tensor(0.9978),0.9966785384289836,1.0
100,0.12,0.01,random_0.5,3.4006474018096924,dmp,0.010695934295654297,0.006534028573128163,tensor(0.9991),0.9975186552053101,1.0
100,0.12,0.01,random_0.5,3.4006474018096924,Srivastava,0.0019047260284423828,0.0407104663763053,tensor(0.9917),0.9926219745661503,1.0
100,0.12,0.01,random_0.5,3.4006474018096924,ALE,0.0010113716125488281,4.36774278635195,tensor(0.7080),0.9053289771101273,0.9621052631578947
100,0.12,0.01,random_0.5,3.4006474018096924,Modified_ALE,0.0012347698211669922,10.862971175568426,tensor(0.3148),0.5158016964938484,0.7599999999999999
100,0.12,0.01,random_0.5,3.3543648719787598,Matic,0.0025987625122070312,0.008127454912089077,tensor(0.9991),0.9973986385229778,1.0
100,0.12,0.01,random_0.5,3.3543648719787598,fixed_point,0.0017361640930175781,0.006714988744864024,tensor(0.9978),0.9966785384289836,1.0
100,0.12,0.01,random_0.5,3.3543648719787598,dmp,0.011365175247192383,0.006534028573128163,tensor(0.9991),0.9975186552053101,1.0
100,0.12,0.01,random_0.5,3.3543648719787598,Srivastava,0.0020487308502197266,0.0407104663763053,tensor(0.9917),0.9926219745661503,1.0
100,0.12,0.01,random_0.5,3.3543648719787598,ALE,0.0010349750518798828,4.36774278635195,tensor(0.7080),0.9053289771101273,0.9621052631578947
100,0.12,0.01,random_0.5,3.3543648719787598,Modified_ALE,0.0012454986572265625,10.862971175568426,tensor(0.3148),0.5158016964938484,0.7599999999999999
100,0.12,0.01,random_0.5,3.375347375869751,Matic,0.0019109249114990234,0.008127454912089077,tensor(0.9991),0.9973986385229778,1.0
100,0.12,0.01,random_0.5,3.375347375869751,fixed_point,0.001979827880859375,0.006714988744864024,tensor(0.9978),0.9966785384289836,1.0
100,0.12,0.01,random_0.5,3.375347375869751,dmp,0.010924816131591797,0.006534028573128163,tensor(0.9991),0.9975186552053101,1.0
100,0.12,0.01,random_0.5,3.375347375869751,Srivastava,0.0020411014556884766,0.0407104663763053,tensor(0.9917),0.9926219745661503,1.0
100,0.12,0.01,random_0.5,3.375347375869751,ALE,0.0010089874267578125,4.36774278635195,tensor(0.7080),0.9053289771101273,0.9621052631578947
100,0.12,0.01,random_0.5,3.375347375869751,Modified_ALE,0.0012710094451904297,10.862971175568426,tensor(0.3148),0.5158016964938484,0.7599999999999999
100,0.12,0.01,random_0.5,3.3626317977905273,Matic,0.0036334991455078125,0.008127454912089077,tensor(0.9991),0.9973986385229778,1.0
100,0.12,0.01,random_0.5,3.3626317977905273,fixed_point,0.003405332565307617,0.006714988744864024,tensor(0.9978),0.9966785384289836,1.0
100,0.12,0.01,random_0.5,3.3626317977905273,dmp,0.011249303817749023,0.006534028573128163,tensor(0.9991),0.9975186552053101,1.0
100,0.12,0.01,random_0.5,3.3626317977905273,Srivastava,0.0020084381103515625,0.0407104663763053,tensor(0.9917),0.9926219745661503,1.0
100,0.12,0.01,random_0.5,3.3626317977905273,ALE,0.001024484634399414,4.36774278635195,tensor(0.7080),0.9053289771101273,0.9621052631578947
100,0.12,0.01,random_0.5,3.3626317977905273,Modified_ALE,0.0012142658233642578,10.862971175568426,tensor(0.3148),0.5158016964938484,0.7599999999999999
100,0.12,0.01,random_0.5,3.488076686859131,Matic,0.002520322799682617,0.008127454912089077,tensor(0.9991),0.9973986385229778,1.0
100,0.12,0.01,random_0.5,3.488076686859131,fixed_point,0.0017311573028564453,0.006714988744864024,tensor(0.9978),0.9966785384289836,1.0
100,0.12,0.01,random_0.5,3.488076686859131,dmp,0.010776281356811523,0.006534028573128163,tensor(0.9991),0.9975186552053101,1.0
100,0.12,0.01,random_0.5,3.488076686859131,Srivastava,0.0019388198852539062,0.0407104663763053,tensor(0.9917),0.9926219745661503,1.0
100,0.12,0.01,random_0.5,3.488076686859131,ALE,0.0009920597076416016,4.36774278635195,tensor(0.7080),0.9053289771101273,0.9621052631578947
100,0.12,0.01,random_0.5,3.488076686859131,Modified_ALE,0.0011670589447021484,10.862971175568426,tensor(0.3148),0.5158016964938484,0.7599999999999999
100,0.12,0.01,random_0.5,3.3977041244506836,Matic,0.0030231475830078125,0.008127454912089077,tensor(0.9991),0.9973986385229778,1.0
100,0.12,0.01,random_0.5,3.3977041244506836,fixed_point,0.0018246173858642578,0.006714988744864024,tensor(0.9978),0.9966785384289836,1.0
100,0.12,0.01,random_0.5,3.3977041244506836,dmp,0.011653423309326172,0.006534028573128163,tensor(0.9991),0.9975186552053101,1.0
100,0.12,0.01,random_0.5,3.3977041244506836,Srivastava,0.0020742416381835938,0.0407104663763053,tensor(0.9917),0.9926219745661503,1.0
100,0.12,0.01,random_0.5,3.3977041244506836,ALE,0.0010819435119628906,4.36774278635195,tensor(0.7080),0.9053289771101273,0.9621052631578947
100,0.12,0.01,random_0.5,3.3977041244506836,Modified_ALE,0.0011789798736572266,10.862971175568426,tensor(0.3148),0.5158016964938484,0.7599999999999999
100,0.12,0.01,random_0.5,3.3644511699676514,Matic,0.0020935535430908203,0.008127454912089077,tensor(0.9991),0.9973986385229778,1.0
100,0.12,0.01,random_0.5,3.3644511699676514,fixed_point,0.0018453598022460938,0.006714988744864024,tensor(0.9978),0.9966785384289836,1.0
100,0.12,0.01,random_0.5,3.3644511699676514,dmp,0.01826333999633789,0.006534028573128163,tensor(0.9991),0.9975186552053101,1.0
100,0.12,0.01,random_0.5,3.3644511699676514,Srivastava,0.0022356510162353516,0.0407104663763053,tensor(0.9917),0.9926219745661503,1.0
100,0.12,0.01,random_0.5,3.3644511699676514,ALE,0.0011365413665771484,4.36774278635195,tensor(0.7080),0.9053289771101273,0.9621052631578947
100,0.12,0.01,random_0.5,3.3644511699676514,Modified_ALE,0.0011987686157226562,10.862971175568426,tensor(0.3148),0.5158016964938484,0.7599999999999999
100,0.12,0.01,random_0.5,3.408569574356079,Matic,0.0026221275329589844,0.008127454912089077,tensor(0.9991),0.9973986385229778,1.0
100,0.12,0.01,random_0.5,3.408569574356079,fixed_point,0.0019044876098632812,0.006714988744864024,tensor(0.9978),0.9966785384289836,1.0
100,0.12,0.01,random_0.5,3.408569574356079,dmp,0.011435985565185547,0.006534028573128163,tensor(0.9991),0.9975186552053101,1.0
100,0.12,0.01,random_0.5,3.408569574356079,Srivastava,0.002048492431640625,0.0407104663763053,tensor(0.9917),0.9926219745661503,1.0
100,0.12,0.01,random_0.5,3.408569574356079,ALE,0.0010447502136230469,4.36774278635195,tensor(0.7080),0.9053289771101273,0.9621052631578947
100,0.12,0.01,random_0.5,3.408569574356079,Modified_ALE,0.0012192726135253906,10.862971175568426,tensor(0.3148),0.5158016964938484,0.7599999999999999
100,0.12,0.01,random_0.5,3.376677989959717,Matic,0.002994537353515625,0.008127454912089077,tensor(0.9991),0.9973986385229778,1.0
100,0.12,0.01,random_0.5,3.376677989959717,fixed_point,0.001783609390258789,0.006714988744864024,tensor(0.9978),0.9966785384289836,1.0
100,0.12,0.01,random_0.5,3.376677989959717,dmp,0.011156558990478516,0.006534028573128163,tensor(0.9991),0.9975186552053101,1.0
100,0.12,0.01,random_0.5,3.376677989959717,Srivastava,0.002041339874267578,0.0407104663763053,tensor(0.9917),0.9926219745661503,1.0
100,0.12,0.01,random_0.5,3.376677989959717,ALE,0.0010514259338378906,4.36774278635195,tensor(0.7080),0.9053289771101273,0.9621052631578947
100,0.12,0.01,random_0.5,3.376677989959717,Modified_ALE,0.0012235641479492188,10.862971175568426,tensor(0.3148),0.5158016964938484,0.7599999999999999
100,0.12,0.01,random_1,2.7157723903656006,Matic,0.0031158924102783203,0.0005288430160783434,tensor(0.9996),0.8385065822808082,0.9639583333333333
100,0.12,0.01,random_1,2.7157723903656006,fixed_point,0.003222942352294922,0.0003561936268809013,tensor(0.9994),0.8379922549448352,0.9639583333333334
100,0.12,0.01,random_1,2.7157723903656006,dmp,0.01087641716003418,0.0003793564951230508,tensor(0.9996),0.8381755247050786,0.9633333333333333
100,0.12,0.01,random_1,2.7157723903656006,Srivastava,0.002151966094970703,0.006510412910331199,tensor(0.9470),0.752401223682543,0.9066666666666666
100,0.12,0.01,random_1,2.7157723903656006,ALE,0.0011258125305175781,67.33929074563379,tensor(0.3028),0.7040651855708767,0.8958333333333333
100,0.12,0.01,random_1,2.7157723903656006,Modified_ALE,0.0013315677642822266,323796.5883946278,tensor(-0.0550),-0.28371972785038335,0.31833333333333336
100,0.12,0.01,random_1,2.9584856033325195,Matic,0.002271413803100586,0.0005288430160783434,tensor(0.9996),0.8385065822808082,0.9639583333333333
100,0.12,0.01,random_1,2.9584856033325195,fixed_point,0.002314329147338867,0.0003561936268809013,tensor(0.9994),0.8379922549448352,0.9639583333333334
100,0.12,0.01,random_1,2.9584856033325195,dmp,0.011967182159423828,0.0003793564951230508,tensor(0.9996),0.8381755247050786,0.9633333333333333
100,0.12,0.01,random_1,2.9584856033325195,Srivastava,0.002080678939819336,0.006510412910331199,tensor(0.9470),0.752401223682543,0.9066666666666666
100,0.12,0.01,random_1,2.9584856033325195,ALE,0.0009713172912597656,67.33929074563379,tensor(0.3028),0.7040651855708767,0.8958333333333333
100,0.12,0.01,random_1,2.9584856033325195,Modified_ALE,0.001157999038696289,323796.5883946278,tensor(-0.0550),-0.28371972785038335,0.31833333333333336
100,0.12,0.01,random_1,2.699591875076294,Matic,0.0031952857971191406,0.0005288430160783434,tensor(0.9996),0.8385065822808082,0.9639583333333333
100,0.12,0.01,random_1,2.699591875076294,fixed_point,0.002537250518798828,0.0003561936268809013,tensor(0.9994),0.8379922549448352,0.9639583333333334
100,0.12,0.01,random_1,2.699591875076294,dmp,0.011536836624145508,0.0003793564951230508,tensor(0.9996),0.8381755247050786,0.9633333333333333
100,0.12,0.01,random_1,2.699591875076294,Srivastava,0.0022470951080322266,0.006510412910331199,tensor(0.9470),0.752401223682543,0.9066666666666666
100,0.12,0.01,random_1,2.699591875076294,ALE,0.0011241436004638672,67.33929074563379,tensor(0.3028),0.7040651855708767,0.8958333333333333
100,0.12,0.01,random_1,2.699591875076294,Modified_ALE,0.0012431144714355469,323796.5883946278,tensor(-0.0550),-0.28371972785038335,0.31833333333333336
100,0.12,0.01,random_1,2.7073137760162354,Matic,0.00376129150390625,0.0005288430160783434,tensor(0.9996),0.8385065822808082,0.9639583333333333
100,0.12,0.01,random_1,2.7073137760162354,fixed_point,0.0018551349639892578,0.0003561936268809013,tensor(0.9994),0.8379922549448352,0.9639583333333334
100,0.12,0.01,random_1,2.7073137760162354,dmp,0.010962247848510742,0.0003793564951230508,tensor(0.9996),0.8381755247050786,0.9633333333333333
100,0.12,0.01,random_1,2.7073137760162354,Srivastava,0.0019834041595458984,0.006510412910331199,tensor(0.9470),0.752401223682543,0.9066666666666666
100,0.12,0.01,random_1,2.7073137760162354,ALE,0.001012563705444336,67.33929074563379,tensor(0.3028),0.7040651855708767,0.8958333333333333
100,0.12,0.01,random_1,2.7073137760162354,Modified_ALE,0.0012559890747070312,323796.5883946278,tensor(-0.0550),-0.28371972785038335,0.31833333333333336
100,0.12,0.01,random_1,2.977156162261963,Matic,0.003390073776245117,0.0005288430160783434,tensor(0.9996),0.8385065822808082,0.9639583333333333
100,0.12,0.01,random_1,2.977156162261963,fixed_point,0.0018143653869628906,0.0003561936268809013,tensor(0.9994),0.8379922549448352,0.9639583333333334
100,0.12,0.01,random_1,2.977156162261963,dmp,0.011572599411010742,0.0003793564951230508,tensor(0.9996),0.8381755247050786,0.9633333333333333
100,0.12,0.01,random_1,2.977156162261963,Srivastava,0.0021140575408935547,0.006510412910331199,tensor(0.9470),0.752401223682543,0.9066666666666666
100,0.12,0.01,random_1,2.977156162261963,ALE,0.0011284351348876953,67.33929074563379,tensor(0.3028),0.7040651855708767,0.8958333333333333
100,0.12,0.01,random_1,2.977156162261963,Modified_ALE,0.0013167858123779297,323796.5883946278,tensor(-0.0550),-0.28371972785038335,0.31833333333333336
100,0.12,0.01,random_1,2.7250664234161377,Matic,0.0024771690368652344,0.0005288430160783434,tensor(0.9996),0.8385065822808082,0.9639583333333333
100,0.12,0.01,random_1,2.7250664234161377,fixed_point,0.0016100406646728516,0.0003561936268809013,tensor(0.9994),0.8379922549448352,0.9639583333333334
100,0.12,0.01,random_1,2.7250664234161377,dmp,0.01158761978149414,0.0003793564951230508,tensor(0.9996),0.8381755247050786,0.9633333333333333
100,0.12,0.01,random_1,2.7250664234161377,Srivastava,0.002062082290649414,0.006510412910331199,tensor(0.9470),0.752401223682543,0.9066666666666666
100,0.12,0.01,random_1,2.7250664234161377,ALE,0.0010328292846679688,67.33929074563379,tensor(0.3028),0.7040651855708767,0.8958333333333333
100,0.12,0.01,random_1,2.7250664234161377,Modified_ALE,0.001237630844116211,323796.5883946278,tensor(-0.0550),-0.28371972785038335,0.31833333333333336
100,0.12,0.01,random_1,2.661926031112671,Matic,0.0032303333282470703,0.0005288430160783434,tensor(0.9996),0.8385065822808082,0.9639583333333333
100,0.12,0.01,random_1,2.661926031112671,fixed_point,0.0018794536590576172,0.0003561936268809013,tensor(0.9994),0.8379922549448352,0.9639583333333334
100,0.12,0.01,random_1,2.661926031112671,dmp,0.011178970336914062,0.0003793564951230508,tensor(0.9996),0.8381755247050786,0.9633333333333333
100,0.12,0.01,random_1,2.661926031112671,Srivastava,0.002065896987915039,0.006510412910331199,tensor(0.9470),0.752401223682543,0.9066666666666666
100,0.12,0.01,random_1,2.661926031112671,ALE,0.001039743423461914,67.33929074563379,tensor(0.3028),0.7040651855708767,0.8958333333333333
100,0.12,0.01,random_1,2.661926031112671,Modified_ALE,0.0012230873107910156,323796.5883946278,tensor(-0.0550),-0.28371972785038335,0.31833333333333336
100,0.12,0.01,random_1,2.9668352603912354,Matic,0.002753734588623047,0.0005288430160783434,tensor(0.9996),0.8385065822808082,0.9639583333333333
100,0.12,0.01,random_1,2.9668352603912354,fixed_point,0.0018334388732910156,0.0003561936268809013,tensor(0.9994),0.8379922549448352,0.9639583333333334
100,0.12,0.01,random_1,2.9668352603912354,dmp,0.011150598526000977,0.0003793564951230508,tensor(0.9996),0.8381755247050786,0.9633333333333333
100,0.12,0.01,random_1,2.9668352603912354,Srivastava,0.0019609928131103516,0.006510412910331199,tensor(0.9470),0.752401223682543,0.9066666666666666
100,0.12,0.01,random_1,2.9668352603912354,ALE,0.0009846687316894531,67.33929074563379,tensor(0.3028),0.7040651855708767,0.8958333333333333
100,0.12,0.01,random_1,2.9668352603912354,Modified_ALE,0.0013659000396728516,323796.5883946278,tensor(-0.0550),-0.28371972785038335,0.31833333333333336
100,0.12,0.01,random_1,2.7222230434417725,Matic,0.002945423126220703,0.0005288430160783434,tensor(0.9996),0.8385065822808082,0.9639583333333333
100,0.12,0.01,random_1,2.7222230434417725,fixed_point,0.0017859935760498047,0.0003561936268809013,tensor(0.9994),0.8379922549448352,0.9639583333333334
100,0.12,0.01,random_1,2.7222230434417725,dmp,0.01159358024597168,0.0003793564951230508,tensor(0.9996),0.8381755247050786,0.9633333333333333
100,0.12,0.01,random_1,2.7222230434417725,Srivastava,0.0020780563354492188,0.006510412910331199,tensor(0.9470),0.752401223682543,0.9066666666666666
100,0.12,0.01,random_1,2.7222230434417725,ALE,0.0010561943054199219,67.33929074563379,tensor(0.3028),0.7040651855708767,0.8958333333333333
100,0.12,0.01,random_1,2.7222230434417725,Modified_ALE,0.0012710094451904297,323796.5883946278,tensor(-0.0550),-0.28371972785038335,0.31833333333333336
100,0.12,0.01,random_1,2.728040933609009,Matic,0.0029294490814208984,0.0005288430160783434,tensor(0.9996),0.8385065822808082,0.9639583333333333
100,0.12,0.01,random_1,2.728040933609009,fixed_point,0.0018160343170166016,0.0003561936268809013,tensor(0.9994),0.8379922549448352,0.9639583333333334
100,0.12,0.01,random_1,2.728040933609009,dmp,0.010736942291259766,0.0003793564951230508,tensor(0.9996),0.8381755247050786,0.9633333333333333
100,0.12,0.01,random_1,2.728040933609009,Srivastava,0.0018813610076904297,0.006510412910331199,tensor(0.9470),0.752401223682543,0.9066666666666666
100,0.12,0.01,random_1,2.728040933609009,ALE,0.0010080337524414062,67.33929074563379,tensor(0.3028),0.7040651855708767,0.8958333333333333
100,0.12,0.01,random_1,2.728040933609009,Modified_ALE,0.0011739730834960938,323796.5883946278,tensor(-0.0550),-0.28371972785038335,0.31833333333333336
100,0.12,0.05,random_0.05,0.4313993453979492,Matic,0.0024776458740234375,0.0009886939348613846,tensor(1.0000),0.9898244903960441,1.0
100,0.12,0.05,random_0.05,0.4313993453979492,fixed_point,0.001786947250366211,0.0010012954737785866,tensor(1.0000),0.9898124874312663,1.0
100,0.12,0.05,random_0.05,0.4313993453979492,dmp,0.011192083358764648,0.000893620918823933,tensor(1.0000),0.9899505215262104,1.0
100,0.12,0.05,random_0.05,0.4313993453979492,Srivastava,0.0020813941955566406,0.000987387453046608,tensor(1.0000),0.9898244903960441,1.0
100,0.12,0.05,random_0.05,0.4313993453979492,ALE,0.0010471343994140625,0.00536213084311673,tensor(0.9999),0.990028843036662,1.0
100,0.12,0.05,random_0.05,0.4313993453979492,Modified_ALE,0.0012476444244384766,0.0015491560127015136,tensor(1.0000),0.9899025096670995,1.0
100,0.12,0.05,random_0.05,0.4940915107727051,Matic,0.0016896724700927734,0.0009886939348613846,tensor(1.0000),0.9898244903960441,1.0
100,0.12,0.05,random_0.05,0.4940915107727051,fixed_point,0.0015442371368408203,0.0010012954737785866,tensor(1.0000),0.9898124874312663,1.0
100,0.12,0.05,random_0.05,0.4940915107727051,dmp,0.011577844619750977,0.000893620918823933,tensor(1.0000),0.9899505215262104,1.0
100,0.12,0.05,random_0.05,0.4940915107727051,Srivastava,0.0020177364349365234,0.000987387453046608,tensor(1.0000),0.9898244903960441,1.0
100,0.12,0.05,random_0.05,0.4940915107727051,ALE,0.001054525375366211,0.00536213084311673,tensor(0.9999),0.990028843036662,1.0
100,0.12,0.05,random_0.05,0.4940915107727051,Modified_ALE,0.0012240409851074219,0.0015491560127015136,tensor(1.0000),0.9899025096670995,1.0
100,0.12,0.05,random_0.05,0.43938112258911133,Matic,0.0017366409301757812,0.0009886939348613846,tensor(1.0000),0.9898244903960441,1.0
100,0.12,0.05,random_0.05,0.43938112258911133,fixed_point,0.0018875598907470703,0.0010012954737785866,tensor(1.0000),0.9898124874312663,1.0
100,0.12,0.05,random_0.05,0.43938112258911133,dmp,0.01221609115600586,0.000893620918823933,tensor(1.0000),0.9899505215262104,1.0
100,0.12,0.05,random_0.05,0.43938112258911133,Srivastava,0.002094745635986328,0.000987387453046608,tensor(1.0000),0.9898244903960441,1.0
100,0.12,0.05,random_0.05,0.43938112258911133,ALE,0.001889944076538086,0.00536213084311673,tensor(0.9999),0.990028843036662,1.0
100,0.12,0.05,random_0.05,0.43938112258911133,Modified_ALE,0.0013232231140136719,0.0015491560127015136,tensor(1.0000),0.9899025096670995,1.0
100,0.12,0.05,random_0.05,0.40672779083251953,Matic,0.0016627311706542969,0.0009886939348613846,tensor(1.0000),0.9898244903960441,1.0
100,0.12,0.05,random_0.05,0.40672779083251953,fixed_point,0.0018374919891357422,0.0010012954737785866,tensor(1.0000),0.9898124874312663,1.0
100,0.12,0.05,random_0.05,0.40672779083251953,dmp,0.01141357421875,0.000893620918823933,tensor(1.0000),0.9899505215262104,1.0
100,0.12,0.05,random_0.05,0.40672779083251953,Srivastava,0.0020132064819335938,0.000987387453046608,tensor(1.0000),0.9898244903960441,1.0
100,0.12,0.05,random_0.05,0.40672779083251953,ALE,0.0010142326354980469,0.00536213084311673,tensor(0.9999),0.990028843036662,1.0
100,0.12,0.05,random_0.05,0.40672779083251953,Modified_ALE,0.0011761188507080078,0.0015491560127015136,tensor(1.0000),0.9899025096670995,1.0
100,0.12,0.05,random_0.05,0.4462447166442871,Matic,0.001932382583618164,0.0009886939348613846,tensor(1.0000),0.9898244903960441,1.0
100,0.12,0.05,random_0.05,0.4462447166442871,fixed_point,0.002007007598876953,0.0010012954737785866,tensor(1.0000),0.9898124874312663,1.0
100,0.12,0.05,random_0.05,0.4462447166442871,dmp,0.011388301849365234,0.000893620918823933,tensor(1.0000),0.9899505215262104,1.0
100,0.12,0.05,random_0.05,0.4462447166442871,Srivastava,0.002056598663330078,0.000987387453046608,tensor(1.0000),0.9898244903960441,1.0
100,0.12,0.05,random_0.05,0.4462447166442871,ALE,0.0010266304016113281,0.00536213084311673,tensor(0.9999),0.990028843036662,1.0
100,0.12,0.05,random_0.05,0.4462447166442871,Modified_ALE,0.0012557506561279297,0.0015491560127015136,tensor(1.0000),0.9899025096670995,1.0
100,0.12,0.05,random_0.05,0.5713663101196289,Matic,0.003535747528076172,0.0009886939348613846,tensor(1.0000),0.9898244903960441,1.0
100,0.12,0.05,random_0.05,0.5713663101196289,fixed_point,0.0021386146545410156,0.0010012954737785866,tensor(1.0000),0.9898124874312663,1.0
100,0.12,0.05,random_0.05,0.5713663101196289,dmp,0.011393547058105469,0.000893620918823933,tensor(1.0000),0.9899505215262104,1.0
100,0.12,0.05,random_0.05,0.5713663101196289,Srivastava,0.002002716064453125,0.000987387453046608,tensor(1.0000),0.9898244903960441,1.0
100,0.12,0.05,random_0.05,0.5713663101196289,ALE,0.0009989738464355469,0.00536213084311673,tensor(0.9999),0.990028843036662,1.0
100,0.12,0.05,random_0.05,0.5713663101196289,Modified_ALE,0.0012316703796386719,0.0015491560127015136,tensor(1.0000),0.9899025096670995,1.0
100,0.12,0.05,random_0.05,0.5183124542236328,Matic,0.002239704132080078,0.0009886939348613846,tensor(1.0000),0.9898244903960441,1.0
100,0.12,0.05,random_0.05,0.5183124542236328,fixed_point,0.003116607666015625,0.0010012954737785866,tensor(1.0000),0.9898124874312663,1.0
100,0.12,0.05,random_0.05,0.5183124542236328,dmp,0.011858224868774414,0.000893620918823933,tensor(1.0000),0.9899505215262104,1.0
100,0.12,0.05,random_0.05,0.5183124542236328,Srivastava,0.001996278762817383,0.000987387453046608,tensor(1.0000),0.9898244903960441,1.0
100,0.12,0.05,random_0.05,0.5183124542236328,ALE,0.0010988712310791016,0.00536213084311673,tensor(0.9999),0.990028843036662,1.0
100,0.12,0.05,random_0.05,0.5183124542236328,Modified_ALE,0.0011909008026123047,0.0015491560127015136,tensor(1.0000),0.9899025096670995,1.0
100,0.12,0.05,random_0.05,0.44524478912353516,Matic,0.0018663406372070312,0.0009886939348613846,tensor(1.0000),0.9898244903960441,1.0
